article_name,country,revision_id,article_quality,population
Scott Kawasaki,Japan,802186486,Start,126866820.0
Takeru Inukai,Japan,802538789,Start,126866820.0
Otoz? Yamada,Japan,802550387,Start,126866820.0
Kabayama Aisuke,Japan,802627505,Stub,126866820.0
Mayumi Moriyama,Japan,802654257,Start,126866820.0
Nitobe Inaz?,Japan,802736029,C,126866820.0
Yoshijir? Umezu,Japan,802844739,C,126866820.0
Shiroshi Nasu,Japan,802933573,Stub,126866820.0
Kido Takayoshi,Japan,802969417,C,126866820.0
Yoshiko Yamaguchi,Japan,803233164,C,126866820.0
Shinichiro Kurimoto,Japan,803352125,Start,126866820.0
Masaharu Kono,Japan,803352301,Stub,126866820.0
Takashi Esaki,Japan,803398957,Stub,126866820.0
Tadahiro Matsushita,Japan,803439326,C,126866820.0
Yasushi Adachi,Japan,803500124,Stub,126866820.0
Yoshiro Nakamatsu,Japan,803508089,GA,126866820.0
Hiroshi Ogawa (politician),Japan,803521939,Stub,126866820.0
Empress Genmei,Japan,803646560,GA,126866820.0
Tomoya Hosoda,Japan,803824042,Stub,126866820.0
Y?ko Obuchi,Japan,803846896,Start,126866820.0
Teiko Kihira,Japan,803901720,Stub,126866820.0
Kanako Otsuji,Japan,804084561,C,126866820.0
Fumiko Hayashi (politician),Japan,804257154,C,126866820.0
Antonio Inoki,Japan,804376685,B,126866820.0
Katsuhiko Yokomitsu,Japan,804439188,Stub,126866820.0
Saori Ikeuchi,Japan,804637358,Stub,126866820.0
Tomoko Tamura,Japan,804638176,Stub,126866820.0
Saig? Takamori,Japan,804666435,C,126866820.0
Renh?,Japan,804698579,C,126866820.0
Kunio Hatoyama,Japan,804866467,C,126866820.0
Alberto Fujimori,Japan,804990435,B,126866820.0
Takashi Inoguchi,Japan,805071553,Start,126866820.0
Tokudaiji Sanetsune,Japan,805187128,Start,126866820.0
Takeo Hiranuma,Japan,805200144,C,126866820.0
Sakamoto Ry?ma,Japan,805339096,C,126866820.0
Raymond Chien,Japan,805550980,Stub,126866820.0
Empress Go-Sakuramachi,Japan,805611890,C,126866820.0
Kyosen ?hashi,Japan,805708012,Start,126866820.0
Hirofumi Yoshimura,Japan,805792869,C,126866820.0
Masaru Wakasa,Japan,805833786,Start,126866820.0
Morio Takahashi,Japan,805884170,Stub,126866820.0
Tsuneo Matsudaira,Japan,805903559,Start,126866820.0
Shigetar? Shimada,Japan,805904219,C,126866820.0
The Great Sasuke,Japan,806018964,C,126866820.0
Tadatoshi Akiba,Japan,806067767,Start,126866820.0
Iccho Itoh,Japan,806067906,C,126866820.0
Kim Han-gil,Japan,806073507,Start,126866820.0
Shintaro Ishihara,Japan,806085241,B,126866820.0
Shigeru Yoshida,Japan,806162425,C,126866820.0
Fumimaro Konoe,Japan,806162542,C,126866820.0
Ii Naosuke,Japan,806175156,C,126866820.0
Hiroaki Nagasawa,Japan,806178297,Stub,126866820.0
List of Japanese prime ministers by longevity,Japan,806411021,B,126866820.0
Manabu Horii,Japan,806451680,Start,126866820.0
T?ru Hashimoto,Japan,806455685,B,126866820.0
Tadatomo Yoshida,Japan,806475926,Stub,126866820.0
Chiang Wei-kuo,Japan,806499431,C,126866820.0
Kimie Hatano,Japan,806583996,Stub,126866820.0
Kazutoshi Sasayama,Japan,806640540,Stub,126866820.0
Yukio Hatoyama,Japan,806655544,GA,126866820.0
Morihiro Hosokawa,Japan,806659262,C,126866820.0
Sanae Takaichi,Japan,806659841,C,126866820.0
Shinji Tarutoko,Japan,806659937,Start,126866820.0
Mitsuo Matayoshi,Japan,806672857,Start,126866820.0
Miki Yamada,Japan,806722492,Start,126866820.0
Kiyoto Tsuji,Japan,806724100,Stub,126866820.0
Ryuho Okawa,Japan,806782628,C,126866820.0
Genr?,Japan,806786156,Start,126866820.0
Kiyomi Tsujimoto,Japan,806815640,C,126866820.0
Kyoko Nakayama,Japan,806894446,Start,126866820.0
Inejiro Asanuma,Japan,806948949,C,126866820.0
Toru Miyamoto (politician),Japan,806950167,Stub,126866820.0
Ayuko Kato,Japan,806982443,Stub,126866820.0
Sadao Yamahana,Japan,806994136,Stub,126866820.0
Taiga Ishikawa,Japan,807017927,Start,126866820.0
Masaaki Fujita,Japan,807027933,Stub,126866820.0
Hideki Tojo,Japan,807044792,C,126866820.0
It? Hirobumi,Japan,807090390,B,126866820.0
Empress Jing?,Japan,807193206,C,126866820.0
Tar? As?,Japan,807205165,B,126866820.0
Shigenori T?g?,Japan,807213941,C,126866820.0
Mamoru Shigemitsu,Japan,807215099,C,126866820.0
Shin Kanemaru,Japan,807230251,Start,126866820.0
Sadakazu Tanigaki,Japan,807288701,C,126866820.0
Sh?gun,Japan,807291575,C,126866820.0
Tomio Okamura,Japan,807325647,C,126866820.0
Shinz? Abe,Japan,807422779,GA,126866820.0
Banri Kaieda,Japan,807441818,C,126866820.0
Template:Indonesia-politician-stub,Indonesia,438305657,Stub,255741973.0
Template:Indonesia-diplomat-stub,Indonesia,594545381,Stub,255741973.0
Template:Indonesia-activist-stub,Indonesia,645944060,Stub,255741973.0
Burhan Muhammad,Indonesia,664532059,Stub,255741973.0
Ateng Wahyudi,Indonesia,707887819,Stub,255741973.0
Muhammad Nazar,Indonesia,711873760,Stub,255741973.0
Imam Utomo,Indonesia,712113356,Stub,255741973.0
I Gusti Putu Martha,Indonesia,712309997,Stub,255741973.0
I Gede Sumantara Ady Pratama,Indonesia,712411818,Stub,255741973.0
Chris Soumokil,Indonesia,712839327,Stub,255741973.0
Piet Alexander Tallo,Indonesia,715663156,Stub,255741973.0
Bibit Waluyo,Indonesia,715663408,Stub,255741973.0
Sugondo Djojopuspito,Indonesia,717279057,Start,255741973.0
Soeprapto (governor),Indonesia,717296678,Stub,255741973.0
Bustanil Arifin,Indonesia,719547332,Stub,255741973.0
Biem Benyamin,Indonesia,721646787,Stub,255741973.0
Marzuki Alie,Indonesia,721815051,Start,255741973.0
Hendardji Supandji,Indonesia,722301818,Stub,255741973.0
Rieke Diah Pitaloka,Indonesia,722641218,Stub,255741973.0
Ali Masykur Musa,Indonesia,723076909,Start,255741973.0
Mukti Ali,Indonesia,723415130,Stub,255741973.0
Paku Alam VIII,Indonesia,723769062,Stub,255741973.0
Teten Masduki,Indonesia,724300611,Stub,255741973.0
Haji Misbach,Indonesia,724553500,Stub,255741973.0
Ben Mboi,Indonesia,724659629,Stub,255741973.0
Frans Lebu Raya,Indonesia,724659838,Stub,255741973.0
Hendrik Fernandez,Indonesia,724823670,Stub,255741973.0
Jan Engelbert Tatengkeng,Indonesia,726788784,Start,255741973.0
Dorodjatun Kuntjoro-Jakti,Indonesia,726812554,Stub,255741973.0
Gatot Mangkoepradja,Indonesia,728458265,Start,255741973.0
Adi Sasono,Indonesia,737757966,Stub,255741973.0
List of female cabinet ministers of Indonesia,Indonesia,738587046,Start,255741973.0
Gede Winasa,Indonesia,738656752,Stub,255741973.0
Saifullah Yusuf,Indonesia,739443256,Stub,255741973.0
Mardiyanto,Indonesia,740468569,Stub,255741973.0
Alimuddin Daeng Matiro,Indonesia,741114375,Stub,255741973.0
Abdul Latif Daeng Masikki,Indonesia,741114701,Stub,255741973.0
S. Kabo,Indonesia,741129050,Stub,255741973.0
Ngitung,Indonesia,741360183,Stub,255741973.0
Ignatius Joseph Kasimo Hendrowahyono,Indonesia,743796238,Stub,255741973.0
Freddy Numberi,Indonesia,744585799,Stub,255741973.0
Prijono,Indonesia,745781225,C,255741973.0
Salawati Daud,Indonesia,745794574,Start,255741973.0
Imaduddin (ICMI),Indonesia,747527278,Stub,255741973.0
Ibnu Sutowo,Indonesia,747767825,Start,255741973.0
Z.A. Ahmad (Indonesian politician),Indonesia,749179850,Stub,255741973.0
Aleta Baun,Indonesia,749724993,Start,255741973.0
Mukhamad Misbakhun,Indonesia,750879814,Stub,255741973.0
Barnabas Suebu,Indonesia,751468298,Stub,255741973.0
Muhammad Noer,Indonesia,753140661,Stub,255741973.0
Ali Wardhana,Indonesia,754220449,Stub,255741973.0
Darwin Zahedy Saleh,Indonesia,756568796,Stub,255741973.0
Anis Matta,Indonesia,756736321,Start,255741973.0
Achmad Asj'ari,Indonesia,757936754,Stub,255741973.0
Djufrie Asmoredjo,Indonesia,758314990,Stub,255741973.0
Abi Kusno Nachran,Indonesia,759127419,Start,255741973.0
Oei Tjoe Tat,Indonesia,759301550,Start,255741973.0
Soegiono,Indonesia,759881916,Stub,255741973.0
A. Wahab,Indonesia,762268368,Stub,255741973.0
Soemarno Sosroatmodjo,Indonesia,762400487,Stub,255741973.0
Alvin Lie,Indonesia,763156981,Stub,255741973.0
Likas Tarigan,Indonesia,765345434,Stub,255741973.0
Marsillam Simanjuntak,Indonesia,765345573,Stub,255741973.0
F.X. Hadi Rudyatmo,Indonesia,766308579,Stub,255741973.0
S. K. Trimurti,Indonesia,767656691,C,255741973.0
Sultan Hamid II,Indonesia,767725667,B,255741973.0
Muhammad Syarifuddin,Indonesia,768557391,Stub,255741973.0
Bob Hasan,Indonesia,768725653,C,255741973.0
Arsul Sani,Indonesia,769257953,Stub,255741973.0
Manahan Sitompul,Indonesia,769265747,Stub,255741973.0
I Gusti Ketut Pudja,Indonesia,770196421,Start,255741973.0
Masjchun Sofwan,Indonesia,770261907,Stub,255741973.0
Rachmawati Sukarnoputri,Indonesia,770581402,Start,255741973.0
Sukarjo Wiryopranoto,Indonesia,771603311,Stub,255741973.0
Dada Rosada,Indonesia,772157532,Stub,255741973.0
Azwar Anas,Indonesia,773563428,Stub,255741973.0
Tio Tek Ho,Indonesia,774082782,Start,255741973.0
Anton Apriantono,Indonesia,774244269,Stub,255741973.0
Muhammad Zainul Majdi,Indonesia,775678499,Stub,255741973.0
Siauw Giok Tjhan,Indonesia,776006765,Stub,255741973.0
Nugroho Wisnumurti,Indonesia,776111639,Start,255741973.0
Satrio Budihardjo Joedono,Indonesia,776813036,Stub,255741973.0
Jaka Singgih,Indonesia,777504652,Start,255741973.0
Tutty Alawiyah,Indonesia,777734076,Start,255741973.0
Ngurah Oka Ratmadi,Indonesia,777989731,Stub,255741973.0
Anak Agung Bagus Suteja,Indonesia,777992589,Stub,255741973.0
Sukarni,Indonesia,781071895,GA,255741973.0
Nila Moeloek,Indonesia,781113604,Stub,255741973.0
Alex Noerdin,Indonesia,781879843,Stub,255741973.0
Ruslan Abdulgani,Indonesia,781990644,Start,255741973.0
J. B. Sumarlin,Indonesia,782348343,C,255741973.0
Daud Beureu'eh,Indonesia,782576962,Start,255741973.0
I Made Mangku Pastika,Indonesia,782583496,Stub,255741973.0
I Gede Ardhika,Indonesia,782584739,Stub,255741973.0
Dewa Made Beratha,Indonesia,782586359,Stub,255741973.0
Ida Bagus Mantra,Indonesia,782588386,Stub,255741973.0
Anak Agung Gede Ngurah Puspayoga,Indonesia,782592160,Start,255741973.0
Tjokorda Gde Raka Soekawati,Indonesia,782592916,Start,255741973.0
Tjokorda Ngurah Wim Sukawati,Indonesia,782593249,Start,255741973.0
Jero Wacik,Indonesia,782594995,Stub,255741973.0
Nafsiah Mboi,Indonesia,782617951,Start,255741973.0
Sidarto Danusubroto,Indonesia,782619859,Stub,255741973.0
Joop Beek,Indonesia,782729155,Start,255741973.0
Mudaffar Sjah,Indonesia,783210810,Stub,255741973.0
Khofifah Indar Parawansa,Indonesia,785259001,C,255741973.0
Christiandy Sanjaya,Indonesia,785364318,Stub,255741973.0
Bahder Djohan,Indonesia,786066204,Start,255741973.0
M. H. Lukman,Indonesia,787091037,Start,255741973.0
RE Nainggolan,Indonesia,787276403,Start,255741973.0
Mustafa Abubakar,Indonesia,787344075,Start,255741973.0
Template:Indonesia-poli-bio-book-stub,Indonesia,787356710,Stub,255741973.0
A Diary of A Demonstrator,Indonesia,787356733,Stub,255741973.0
Omar Dani,Indonesia,787411469,Start,255741973.0
Probosutedjo,Indonesia,787540124,Stub,255741973.0
Meutya Hafid,Indonesia,787619667,C,255741973.0
Adjie Massaid,Indonesia,787688628,Start,255741973.0
Rasuna Said,Indonesia,787693787,Start,255741973.0
Ida Bagus Oka,Indonesia,788000068,Stub,255741973.0
Marie Muhammad,Indonesia,788659079,Stub,255741973.0
Soekiman Wirjosandjojo,Indonesia,788677921,Stub,255741973.0
Antasari Azhar,Indonesia,789385116,C,255741973.0
Armida Alisjahbana,Indonesia,789745545,Start,255741973.0
Astrid Susanto,Indonesia,790016464,Start,255741973.0
Subroto (politician),Indonesia,791250515,Stub,255741973.0
Rizal Nurdin,Indonesia,792330075,Start,255741973.0
Henk Ngantung,Indonesia,792571925,Start,255741973.0
Jacob Prai,Indonesia,792626648,Stub,255741973.0
El Tari,Indonesia,793145699,Stub,255741973.0
Anwar Adnan Saleh,Indonesia,793341456,Stub,255741973.0
Nur Alam,Indonesia,793341720,Stub,255741973.0
Muhamad Chatib Basri,Indonesia,793353035,Start,255741973.0
Sam Ratulangi,Indonesia,793552931,Start,255741973.0
Charles Honoris,Indonesia,793677481,Start,255741973.0
Hasballah M. Saad,Indonesia,793711092,Stub,255741973.0
Ida Bagus Rai Mantra,Indonesia,793964050,Stub,255741973.0
Soedarsono Hadisapoetro,Indonesia,794358132,Stub,255741973.0
Satya Widya Yudha,Indonesia,794415235,C,255741973.0
Burhanuddin Harahap,Indonesia,795046037,Stub,255741973.0
Juwono Sudarsono,Indonesia,795046228,Start,255741973.0
Idrus Marham,Indonesia,795430254,Stub,255741973.0
Erna Witoelar,Indonesia,795591791,Stub,255741973.0
Luhut Binsar Pandjaitan,Indonesia,796128758,C,255741973.0
Bambang Hendarso Danuri,Indonesia,796289145,Stub,255741973.0
Nurdin Halid,Indonesia,796349404,C,255741973.0
Mari Elka Pangestu,Indonesia,796891807,C,255741973.0
Salikin Hardjo,Indonesia,797748092,Start,255741973.0
Ben Mang Reng Say,Indonesia,797777427,Start,255741973.0
H.S. Dillon,Indonesia,798173848,Start,255741973.0
Ryamizard Ryacudu,Indonesia,798746396,Stub,255741973.0
Alexander Andries Maramis,Indonesia,798756726,GA,255741973.0
Irna Narulita,Indonesia,798808873,Stub,255741973.0
Tri Rismaharini,Indonesia,798828157,Start,255741973.0
Khouw Kim An,Indonesia,798837376,GA,255741973.0
Patrialis Akbar,Indonesia,798885556,C,255741973.0
Maria Ulfah Santoso,Indonesia,798891601,GA,255741973.0
Dede Oetomo,Indonesia,799460958,Start,255741973.0
Soekarwo,Indonesia,799671021,Start,255741973.0
Raja Inal Siregar,Indonesia,799880066,Stub,255741973.0
Siti Fadilah,Indonesia,800176150,C,255741973.0
Siti Hardiyanti Rukmana,Indonesia,800176163,Start,255741973.0
Abikusno Tjokrosujoso,Indonesia,800457999,Start,255741973.0
Rustam Effendi,Indonesia,800472835,C,255741973.0
Irman Gusman,Indonesia,800661851,Start,255741973.0
Sri Mulyani Indrawati,Indonesia,800672774,GA,255741973.0
Mohammad Husni Thamrin,Indonesia,800810901,C,255741973.0
Wahid Hasyim,Indonesia,800825416,Stub,255741973.0
Yenny Wahid,Indonesia,801312188,Start,255741973.0
Azwar Abubakar,Indonesia,801381205,C,255741973.0
Fadli Zon,Indonesia,801528874,C,255741973.0
Airin Rachmi Diany,Indonesia,801589661,Start,255741973.0
Dita Indah Sari,Indonesia,801700637,Start,255741973.0
Ali Sadikin,Indonesia,801847627,C,255741973.0
Eros Djarot,Indonesia,801985722,C,255741973.0
Sophan Sophiaan,Indonesia,802115596,C,255741973.0
Retno Marsudi,Indonesia,802173843,Start,255741973.0
Ananda Syahendar Perdana,Indonesia,802475516,Start,255741973.0
Hasyim Muzadi,Indonesia,802668786,C,255741973.0
Ratu Atut Chosiyah,Indonesia,802669494,C,255741973.0
Faisal Basri,Indonesia,802679670,Stub,255741973.0
Ernest Douwes Dekker,Indonesia,802854632,C,255741973.0
Herman Johannes,Indonesia,802854777,C,255741973.0
Oto Iskandar di Nata,Indonesia,802855209,Stub,255741973.0
Teuku Nyak Arif,Indonesia,802855428,GA,255741973.0
Abdul Haris Nasution,Indonesia,803287932,GA,255741973.0
Muhammad Rudi,Indonesia,803346558,Stub,255741973.0
Mustofa Bisri,Indonesia,803414235,Start,255741973.0
Dewa Cawu,Indonesia,803415076,Start,255741973.0
Irwandi Yusuf,Indonesia,803709392,C,255741973.0
Sutiyoso,Indonesia,803737361,Start,255741973.0
Megawati Sukarnoputri,Indonesia,803797669,C,255741973.0
Dzulmi Eldin,Indonesia,803824147,Stub,255741973.0
Sunaryati Hartono,Indonesia,803835406,Start,255741973.0
Susi Pudjiastuti,Indonesia,803870918,C,255741973.0
Emilia Contessa,Indonesia,803887860,Start,255741973.0
Endang Rahayu Sedyaningsih,Indonesia,804084246,Start,255741973.0
Frans Seda,Indonesia,804089204,Stub,255741973.0
Bambang Brodjonegoro,Indonesia,804350590,Start,255741973.0
Firdaus (Indonesian politician),Indonesia,804418318,Stub,255741973.0
Setya Novanto,Indonesia,804476925,C,255741973.0
G.A. Siwabessy,Indonesia,804480422,C,255741973.0
Ahmad Jayadiningrat,Indonesia,804503916,Start,255741973.0
Longki Djanggola,Indonesia,804954850,Start,255741973.0
Rahmat Effendi,Indonesia,805505999,Start,255741973.0
Rano Karno,Indonesia,805553992,GA,255741973.0
Said Assagaff,Indonesia,805554190,Stub,255741973.0
Frans Tutuhatunewa,Indonesia,805600753,Stub,255741973.0
Mohammad Roem,Indonesia,806015249,C,255741973.0
Susanto Tirtoprodjo,Indonesia,806038510,Stub,255741973.0
Suharna Surapranata,Indonesia,806345138,Stub,255741973.0
Phoa Liong Gie,Indonesia,806627265,C,255741973.0
Mooryati Soedibyo,Indonesia,806746268,Start,255741973.0
Poncke Princen,Indonesia,806832736,C,255741973.0
Korrie Layun Rampan,Indonesia,807049212,GA,255741973.0
Basuki Tjahaja Purnama,Indonesia,807360518,B,255741973.0
Djarot Saiful Hidayat,Indonesia,807462231,C,255741973.0
Template:Madagascar-politician-stub,Madagascar,439671509,Stub,23047400.0
Template:Madagascar-mayor-stub,Madagascar,455961992,Stub,23047400.0
Horace Mann Thu-Jaune,Madagascar,670134982,Stub,23047400.0
Lininy,Madagascar,671483959,Stub,23047400.0
Rasoanaivo,Madagascar,671895550,Stub,23047400.0
Christian Rémi Richard,Madagascar,710866616,Stub,23047400.0
Azaly Ben Marofo,Madagascar,712645424,Stub,23047400.0
Francisque Ravony,Madagascar,714371017,Stub,23047400.0
Tahiry Mosa,Madagascar,715475421,Stub,23047400.0
Template:MadagascarPMs,Madagascar,716113129,Stub,23047400.0
Mamy Ranaivoniarivo,Madagascar,716122985,Stub,23047400.0
Mahasumpo Raveloson,Madagascar,720064810,Stub,23047400.0
Rainitsimbazafy,Madagascar,721309335,Stub,23047400.0
Parson Zazaharivelo Rakotovazaha,Madagascar,726598829,Stub,23047400.0
Bruno Rajaonson,Madagascar,726598846,Stub,23047400.0
Bruno Josvah Randrianantenaina,Madagascar,726598858,Stub,23047400.0
Rémi (politician),Madagascar,726598895,Stub,23047400.0
Barijaona Andriambelosoa,Madagascar,726598947,Stub,23047400.0
Jean-Claude Rakotonirina,Madagascar,726599007,Stub,23047400.0
Bary Jacobson Hoyme Ratsimbazafy,Madagascar,726599054,Stub,23047400.0
Gaston Rakotobezanahary,Madagascar,726599155,Stub,23047400.0
Abdoul Fatah (Malagasy politician),Madagascar,726599171,Stub,23047400.0
Hassan Aly,Madagascar,726599183,Stub,23047400.0
Olivier Donat Andriamahefaparany,Madagascar,726599216,Stub,23047400.0
Barison Claude Andriambololona,Madagascar,726599225,Stub,23047400.0
Jean Paul Honoré Andrianantenaina,Madagascar,726599241,Stub,23047400.0
Solofo Andrianjafimahatratra,Madagascar,726599267,Stub,23047400.0
Jean David Baba,Madagascar,726599328,Stub,23047400.0
André Baozandrivelo,Madagascar,726599349,Stub,23047400.0
Bemamy Beriziky,Madagascar,726599360,Stub,23047400.0
Jocelyn Borida,Madagascar,726599396,Stub,23047400.0
Nizar Dramsy,Madagascar,726599431,Stub,23047400.0
Botomananatsara,Madagascar,726599472,Stub,23047400.0
Longin Louis Fanantera,Madagascar,726599523,Stub,23047400.0
Razafitiana Auguste Jaonarison,Madagascar,726599547,Stub,23047400.0
Félix Ramboahangison,Madagascar,726599565,Stub,23047400.0
Anique Chantal Kembazanany,Madagascar,726599577,Stub,23047400.0
Bernard Koto,Madagascar,726599594,Stub,23047400.0
Janvier Maharangy,Madagascar,726599651,Stub,23047400.0
Armand Mahatafa,Madagascar,726599672,Stub,23047400.0
Clermont Gervais Mahazaka,Madagascar,726599686,Stub,23047400.0
Norbert Mamangy,Madagascar,726599697,Stub,23047400.0
Fabergé Gabriel Mamitiana,Madagascar,726599708,Stub,23047400.0
Mampihao,Madagascar,726599739,Stub,23047400.0
Bénoît Mamy,Madagascar,726599766,Stub,23047400.0
Florent Parfait Mana,Madagascar,726599783,Stub,23047400.0
Célestin Manasoa,Madagascar,726599813,Stub,23047400.0
Rakoto Joseph Nirina Lamboarivel,Madagascar,726599852,Stub,23047400.0
Louis Bernard Rakotomanga,Madagascar,726599866,Stub,23047400.0
Martin Rafidison,Madagascar,726599883,Stub,23047400.0
Andrianantoandro Raharinaivo,Madagascar,726600077,Stub,23047400.0
Hery Setaharinaivomanjato Raharisaina,Madagascar,726600128,Stub,23047400.0
Francis Tamisy Raharison,Madagascar,726600152,Stub,23047400.0
Eistein Rajaonary,Madagascar,726600165,Stub,23047400.0
William René Rakoto Mahefarinoro,Madagascar,726600179,Stub,23047400.0
Joelison Emanoela Rakotoarimanana,Madagascar,726600198,Stub,23047400.0
Andriantsilavo Frédéric Rakotomalala,Madagascar,726600234,Stub,23047400.0
François Emile Rakotomalala,Madagascar,726600247,Stub,23047400.0
Mamisoa Rakotomandimbindraibe,Madagascar,726600263,Stub,23047400.0
Edmond Rodin Georges Rakotomanjato,Madagascar,726600293,Stub,23047400.0
Joseph Rakotomazava,Madagascar,726600307,Stub,23047400.0
Jean Ernest Rakotomiandrisoa,Madagascar,726600325,Stub,23047400.0
Aimé Rakotondrajaona,Madagascar,726600341,Stub,23047400.0
Lova Adrien Marie Rakotoniaina,Madagascar,726600370,Stub,23047400.0
Harijaona Lovanantenaina Rakotonirina,Madagascar,726600400,Stub,23047400.0
Joe Ernest Rakotonirina,Madagascar,726600432,Stub,23047400.0
Jean Ernest Rakotonomenjanahary,Madagascar,726600443,Stub,23047400.0
Hubert Rakotoson,Madagascar,726600449,Stub,23047400.0
Raymond Rakotozandry,Madagascar,726600463,Stub,23047400.0
Hajanirina Lanto Ramaherijaona,Madagascar,726600497,Stub,23047400.0
Benjamin Ramamonjisoa,Madagascar,726600558,Stub,23047400.0
Tsimisotry Ramanantsoa,Madagascar,726600578,Stub,23047400.0
Todisaina Raymond Ramarolahy,Madagascar,726600605,Stub,23047400.0
Jules Henri Randriamaholison,Madagascar,726600653,Stub,23047400.0
José Martial Ranaivo,Madagascar,726600673,Stub,23047400.0
