country,page,last_edit
Argentina,Carlos Delcio Funes,788022700
Argentina,Luis Funes,798072501
Argentina,Rodolfo Gabrielli,713929411
Argentina,Ángel Gallardo,781194803
Argentina,Héctor Aldo Fagetti Gallego,775793994
Argentina,Silvia Gallego,766426373
Argentina,Vicente Gallo,683631802
Argentina,Manuel José García,781181383
Argentina,Jorge Alberto Garramuño,778956011
Argentina,Manuel Garrido,797033423
Argentina,Sofia Gatica,730068302
Argentina,Carlos Gigena Parker,730068282
Argentina,César Gioja,743857526
Argentina,Juan Carlos Giordano,708441871
Argentina,Silvia Giusti,708750654
Argentina,Rubén Giustiniani,706327588
Argentina,Rubén Glaria,728405722
Argentina,Tomás Godoy Cruz,731691881
Argentina,Raúl Godoy,754964916
Argentina,Ginés González García,708243958
Argentina,Elpidio González,720232963
Argentina,José Ignacio de Gorriti,745083491
Argentina,Bernardo Grinspun,680370867
Argentina,Pedro Guastavino,720801297
Argentina,José María Guido,714693776
Argentina,Oseas Guiñazú,783541183
Argentina,Helvio Guozden,747469410
Argentina,César Augusto Guzzetti,787539539
Argentina,Albano Harguindeguy,781194467
Argentina,Tomás Hogan,803958141
Argentina,Roberto Huerta,687138552
Argentina,Vilma Ibarra,705206510
Argentina,Héctor Icazuriaga,768238415
Argentina,Herminio Iglesias,795306638
Argentina,Simón de Iriondo,720601075
Argentina,Mario Alberto Ishii,748492081
Argentina,Ada Itúrrez de Cappellini,711496354
Argentina,Celso Jaque,714112569
Argentina,Horacio Jaunarena,714460360
Argentina,Guillermo Jenefes,705736835
Argentina,José C. Uriburu,707192822
Argentina,Guillermo Kane,720853016
Argentina,Guillermo Patricio Kelly,709303611
Argentina,Máximo Kirchner,793071897
Argentina,Norberto La Porta,779553787
Argentina,Raúl Lacabanne,721035802
Argentina,Arturo Lafalla,787172971
Argentina,Ovidio Lagos,737391950
Argentina,Francisco Larcher,730067332
Argentina,Raúl Alberto Lastiri,802813656
Argentina,Roxana Latorre,721029407
Argentina,Eduardo Laurencena,718351542
Argentina,Ramón Lavalle,712556560
Argentina,María Laura Leguizamón,723249449
Argentina,Roberto M. Levingston,754964875
Argentina,Julián de Leyva,781194429
Argentina,Cayetano Antonio Licciardo,748138457
Argentina,Santiago Llaver,794089852
Argentina,Eduardo Lonardi,722589139
Argentina,Alejandro López (Argentina),676043559
Argentina,Germán López (politician),707192879
Argentina,Pablo Sebastián López,805192074
Argentina,Horacio Lores,730067366
Argentina,Pelagio Luna,710020895
Argentina,José Emilio Lunghi,710031614
Argentina,Luis Lusquiños,710303520
Argentina,José Severo Malabia,730066345
Argentina,Víctor Marchesini,721023972
Argentina,Rubén Marín,718492025
Argentina,Miguel Marini,714468540
Argentina,Juan Carlos Marino (Argentine politician),705726893
Argentina,Gustavo Martínez Zuviría,702509338
Argentina,Alfredo Martínez (politician),796720823
Argentina,Norberto Massoni,793183106
Argentina,José Mayans,795765731
Argentina,César Mayoral,754977802
Argentina,Juan Agustín Maza,715621127
Argentina,Nicanor Costa Méndez,726534776
Argentina,Mi Mensaje,715553293
Argentina,Julio Miranda,724952677
Argentina,Guillermo Montenegro,758622624
Argentina,Antonio Mucci,715970272
Argentina,José Luis Murature,760900841
Argentina,Enrique Nosiglia,693714773
Argentina,Enrique Olivera,724500633
Argentina,Omar Gutiérrez,707318172
Argentina,Orlando Britos,757087873
Argentina,Francisco Ortiz de Vergara,784735819
Argentina,Blanca Osuna,796504889
Argentina,Raúl Othacehé,777614568
Argentina,Justo Páez Molina,779561353
Argentina,Alfredo Palacios,754635809
Argentina,Oscar Parrilli,715553024
Argentina,Hugo Passalacqua,676044272
Argentina,Marcos Paz,781192692
Argentina,Juan Esteban Pedernera,777693650
Argentina,Rubén Pellanda,777794906
Argentina,Carlos Pellegrini,777796442
Argentina,Félix de la Peña,714560174
Argentina,Julio César Pereyra,787358098
Argentina,Juan Pérez Alsina,754978123
Argentina,Eduardo Pérez Bulnes,703707383
Argentina,Hugo Perié,723695052
Argentina,Daniel Pérsico,781192805
Argentina,Luis Petcoff Naidenoff,783973105
Argentina,Manuel Guillermo Pinto,783514617
Argentina,Gervasio Antonio de Posadas,787357835
Argentina,Alberto Prebisch,747590648
Argentina,Honorio Pueyrredón,765979721
Argentina,Juan Carlos Pugliese,708413834
Argentina,Teresita Quintela,768241434
Argentina,Emilio Rached,752330844
Argentina,Marcelo Ramal,717386342
Argentina,La razón de mi vida,717748871
Argentina,Mariano Recalde,742420860
Argentina,Víctor Reviglio,676040670
Argentina,Juan Carlos Reyes (governor),790146205
Argentina,Marina Riofrío,711103077
Argentina,Fabián Ríos,721014539
Argentina,Cristian Ritondo,749137688
Argentina,Pedro Ignacio Rivera,797824923
Argentina,Adolfo Rodríguez Saá (elder),726975090
Argentina,Ricardo Rodríguez Saá,749355326
Argentina,Roberto Romero,789466077
Argentina,Alfredo Rouillon,715553355
Argentina,Carlos Rovira,745085253
Argentina,Ángel Rozas,776813207
Argentina,Jorge de la Rúa,781319901
Argentina,Ramón Saadi,750140319
Argentina,Luis Sáenz Peña,709297143
Argentina,Julio César Saguier,749685112
Argentina,Carlos Salazar (Argentine politician),772849975
Argentina,Mariano Sánchez de Loria,744407518
Argentina,Carlos Sancho,805773282
Argentina,Gustavo Santos (politician),755880108
Argentina,Carolina Scotto,714409220
Argentina,Adolfo Sigwald,720835881
Argentina,Renée Slotopolsky de Epelbaum,714370441
Argentina,Jorge Enea Spilimbergo,720798723
Argentina,Carlos Sylvestre Begnis,770075224
Argentina,José Eugenio Tello,775905394
Argentina,Aldo Tessio,747872923
Argentina,Miguel Ángel Toma,736270418
Argentina,Ideler Tonelli,721041541
Argentina,Eduardo Torres (politician),785355302
Argentina,Antonio Tróccoli,745640177
Argentina,Francisco Uriburu,721515580
Argentina,José Evaristo Uriburu,781199493
Argentina,Roberto Urquía,782234526
Argentina,Horacio Usandizaga,720798695
Argentina,José Vaquero,707193398
Argentina,Adalbert Krieger Vasena,777664278
Argentina,Arturo Vera,720845151
Argentina,Carlos Verna,781192997
Argentina,Luis Viana,714399793
Argentina,Elías Villanueva,796711798
Argentina,The Woman with the Whip,803508279
Argentina,Hugo Yasky,705737107
Argentina,Juan Bautista Yofre,782958210
Argentina,José Francisco Álvarez,708435628
Argentina,Carlos Alfredo D'Amico,708435463
Argentina,Joaquín Samuel de Anchorena,798344086
Argentina,Olegario Víctor Andrade,749246301
Argentina,Miguel Belgrano,768253927
Argentina,Antonio Beruti,708561724
Argentina,Saturnino Blanco Nardo,797768302
Argentina,Diego Bossio,788762352
Argentina,José María Bustillo (Argentina),722301331
Argentina,Francisco de Cabrera,780596251
Argentina,Alberto Manuel Campos,788215394
Argentina,Alejo Castex,788215508
Argentina,Dámaso Centeno,719238219
Argentina,Luis L. Domínguez,767986274
Argentina,Máximo Etchecopar,779385150
Argentina,Federico Helguera,802653928
Argentina,Alberto María Fonrouge,791056293
Argentina,Luis Carlos Gómez Centurión,758642168
Argentina,Julio Irazusta,801193179
Argentina,Rodolfo Irazusta,792700892
Argentina,Ricardo Jaime,801668844
Argentina,Juanita Larrauri,722500948
Argentina,Stella Maris Leverberg,793000267
Argentina,Mónica López (politician),778214823
Argentina,Miguel del Mármol Ibarrola,721041421
Argentina,Ramón Javier Mestre,797036771
Argentina,Juan Mignaburu,796662869
Argentina,Rómulo Sebastián Naón,787988644
Argentina,Rufino Ortega,787988006
Argentina,Carlos Petroni,722095277
Argentina,Alejo Peyret,776770346
Argentina,Francisco Rabanal,720835868
Argentina,Rubén Rabanal,721028355
Argentina,Amán Rawson,738664500
Argentina,Juan Rege Corvalán,781783112
Argentina,Santiago Gallo,795946006
Argentina,Héctor Tizón,787988587
Argentina,Claudio Uberti,805192175
Argentina,Juan de Dios Videla,792301034
Argentina,Arístides Villanueva,720835847
Argentina,Agustín Wright,782536945
Argentina,Carlos Zannini,795646292
Argentina,Estanislao Zeballos,782048547
Armenia,Diana Abgar,717275343
Armenia,Hranush Hakobyan,797826672
Armenia,Arpine Hovhannisyan,721927759
Armenia,Karine Kazinian,759230334
Armenia,Hermine Naghdalyan,792289455
Armenia,Mariam Vardanian,791121185
Armenia,Yuri Bakhshyan,721041455
Armenia,Karen Demirchyan,781782577
Armenia,Vazgen Sargsyan,765038875
Armenia,Katcho Achadjian,721041317
Armenia,Sarkis Assadourian,756570983
Armenia,Semyon Bagdasarov,788128900
Armenia,Robert Beglarian,738119112
Armenia,Harout Chitilian,794590298
Armenia,Levon Davidian,801096995
Armenia,Steven Derounian,746566896
Armenia,George Deukmejian,798828633
Armenia,Patrick Devedjian,713603939
Armenia,Garo Paylan,751213999
Armenia,Marios Garoyian,796744572
Armenia,Liliam Kechichián,735880423
Armenia,Adrin Nazarian,796744547
Armenia,Krikor Odian,786058343
Armenia,Selina Özuzun Doğan,796744521
Armenia,Arturo Sarukhán,794975809
Armenia,Berç Türker Keresteciyan,796744491
Armenia,Varujan Vosganian,802439184
Armenia,Vahram Atanesyan,800413661
Armenia,David Babayan,802438576
Armenia,Samvel Babayan,796744473
Armenia,Vitaly Balasanyan,758732500
Armenia,President of the National Assembly of Artsakh,796744525
Armenia,Romela Dadayan,789313167
Armenia,Ashot Ghulian,800413624
Armenia,Rudik Hyusnunts,798815024
Armenia,Hovik Jivanyan,796744524
Armenia,Boris Kevorkov,802013885
Armenia,Vladik Khachatryan,796744496
Armenia,Robert Kocharyan,802684417
Armenia,Karen Mirzoyan,802445319
Armenia,Artur Mkrtchyan,806221302
Armenia,Georgi Petrosian,780551771
Armenia,Gagik Petrosyan,717999176
Armenia,Genrikh Poghosyan,794217088
Armenia,Serzh Sargsyan,796744587
Armenia,Arthur Tovmasyan,789326146
Armenia,Vardges Ulubabyan,802613515
Armenia,Oleg Yesayan,799143989
Armenia,Sergey Badalyan,796744489
Armenia,Artur Baghdasaryan,796744494
Armenia,Stepan Demirchyan,796744476
Armenia,Artashes Geghamyan,789653978
Armenia,Vazgen Manukyan,721638599
Armenia,Levon Ter-Petrosyan,800119690
Armenia,Template:Armenia-politician-stub,743654952
Armenia,Template:Armenia-diplomat-stub,740959008
Armenia,Template:Armenia-mayor-stub,796744469
Armenia,Marat Aleksanian,751213946
Armenia,Grigory Arutyunov,796744550
Armenia,Vardan Ayvazyan,774736254
Armenia,Anahit Bakhshyan,774204451
Armenia,Gagik Beglaryan,796744479
Armenia,Alexander Bekzadyan,802245798
Armenia,Tigran Bekzadyan,530323678
Armenia,Daniel-Bek of Sassun,530322698
Armenia,Anushavan Danielyan,530323140
Armenia,Armen Darbinyan,783339002
Armenia,Vahe Enfiajyan,806200950
Armenia,Emil Gabrielian,713106576
Armenia,Armen Gevorgyan,797641017
Armenia,Nahapet Gevorgyan,790410544
Armenia,"Vahe Hakobyan (politician, born 1971)",763852889
Armenia,Hamo Ohanjanyan,789737548
Armenia,Vagharshak Harutiunyan,768361596
Armenia,Davit Harutyunyan,671189093
Armenia,Khosrov Harutyunyan,788941967
Armenia,Ashot Hovakimian,779101347
Armenia,Ashot Hovhannisyan,751213324
Armenia,Vahan Hovhannisyan,713602938
Armenia,Ruben Hovsepyan,773245305
Armenia,Hrayr Karapetyan,786059038
Armenia,Karen Karapetyan,796759399
Armenia,Sahak Karapetyan,796341229
Armenia,Sergo Karapetyan,710017092
Armenia,Tigran Karapetyan,791733725
Armenia,Suren Khachatryan,774377069
Armenia,Vahagn Khachatryan,785205277
Armenia,Khachatur-Bek of Mush,779566180
Armenia,Alexander Khatisian,797605997
Armenia,Eduard Khurshudian,790410710
Armenia,Bella Kocharyan,806141853
Armenia,Shavarsh Kocharyan,802438821
Armenia,Anton Kochinyan,788941925
Armenia,Hrant Markarian,802446438
Armenia,Armen Martirosyan (politician),712111932
Armenia,Zohrab Mnatsakanian,703540064
Armenia,Armen Movsisyan,791908393
Armenia,Askanaz Mravyan,735880649
Armenia,Eduard Nalbandyan,749956777
Armenia,Robert Nazaryan,801128093
Armenia,Samvel Nikoyan,789469379
Armenia,Mekertich Portukalian,756438718
Armenia,Zaruhi Postanjyan,770937366
Armenia,Armen Rustamyan,731877906
Armenia,Styopa Safaryan,723912455
Armenia,Avetik Sahakyan,754591172
Armenia,Aram Sargsyan,722044684
Armenia,Aram Gaspar Sargsyan,790410737
Armenia,Armen Sarkissian,791319812
Armenia,Fadey Sargsyan,756695353
Armenia,Rita Sargsyan,735880464
Armenia,Armen Smbatian,743435898
Armenia,Stepan Stepanian,719051853
Armenia,Ohannes Tchekidjian,786714913
Armenia,Vagarshak Ter-Vaganyan,789041754
Armenia,Tigran Torosyan,803219693
Armenia,Ruben Tovmasyan,762121328
Armenia,Felix Tsolakyan,796403217
Armenia,Vakram,788186587
Armenia,Ashot Yeghiazaryan,802890032
Armenia,Nerses Yeritsyan,744286813
Armenia,Yervand Zakharyan,790410389
Armenia,Yakov Zarobyan,789016925
Armenia,Hakob Zavriev,796744049
Armenia,Artashes Abeghyan,712720531
Armenia,Aram Achekbashian,733554641
Armenia,Sargis Araratyan,753166513
Armenia,Hovsep Arghutian,738086333
Armenia,Artem Asatryan,801690075
Armenia,Ashot Navasardyan,779982400
Armenia,Mikael Atabekyan,796407368
Armenia,Artashes Babalian,756697446
Armenia,Ara Babloyan,756697478
Armenia,Albert Bazeyan,754821461
Armenia,Ruben Darbinyan,756885234
Armenia,Harutyun Chmshkyan,801264733
Armenia,Sarkis Dkhrouni,797644864
Armenia,Artashes Enfiajyan,774602762
Armenia,Parunak Ferukhan,801940358
Armenia,Gegham Gharibjanian,738086793
Armenia,Gevorg Ghazaryan (politician),738086838
Armenia,Andrias Ghukasyan,765587969
Armenia,Levon Ghulyan,743436564
Armenia,Arthur Gregorian,772208124
Armenia,Aram Grigoryan,738086291
Armenia,Abraham Guloyan,761135606
Armenia,Abraham Gyulkhandanyan,779982197
Armenia,Sargis Hаmbardzumyan,802438853
Armenia,Samson Harutyunyan,779982228
Armenia,Shant Harutyunyan,738086488
Armenia,Paruyr Hayrikyan,755080646
Armenia,Grigor Jaghetyan,802438639
Armenia,Arshak Jamalyan,799145254
Armenia,Harutiun Jangülian,806295038
Armenia,Drastamat Kanayan,710525392
Armenia,Khachatur Karchikyan,742130253
Armenia,Arsham Khondkaryan,779982421
Armenia,Sargis Lukashin,770524942
Armenia,Khachatur Malumian,788080681
Armenia,Sergey Manassarian,723600557
Armenia,Aram Manukyan,773091402
Armenia,Armen Martirosyan (Heritage),736748746
Armenia,Edmon Marukyan,788878518
Armenia,Gevorg Melik-Karagyozyan,714438932
Armenia,Anastas Mikoyan,800421787
Armenia,Vahan Minakhoryan,780500479
Armenia,Ruben Mirzakhanyan,797912399
Armenia,Anatoly Mkrtchyan,735758791
Armenia,Gabriel Noradunkyan,779982275
Armenia,Garegin Nzhdeh,795435043
Armenia,Hayk Ovsepyan,804580633
Armenia,Michael Papadjanian,797677729
Armenia,Nikol Pashinyan,805661031
Armenia,Paul Paul,802439147
Armenia,Gevorg Petrosyan (politician),756697534
Armenia,Karapet Rubinyan,802415642
Armenia,Nahapet Rusinian,779982452
Armenia,Galust Sahakyan,768330135
Armenia,Sargis Manasyan,802415599
Armenia,Vigen Sargsyan,779982329
Armenia,Martiros Sarukhanyan,802148877
Armenia,Vartkes Serengülian,802415670
Armenia,Serop Zakaryan,787336697
Armenia,Servitchen,802444447
Armenia,Suren Shadunts,802439194
Armenia,Eduard Sharmazanov,804231103
Armenia,Kasbar Sinabian,802446482
Armenia,Vano Siradeghyan,791301968
Armenia,Gegham Ter-Karapetian,791071461
Armenia,Hovhannes Ter-Mikaelyan,804330217
Armenia,Hambardzum Terteryan,802415476
Armenia,Tigranes the Great,776216336
Armenia,Sirakan Tigranyan,791109887
Armenia,Sahak Torosyan,804083586
Armenia,Kegham Vanigian,750137322
Armenia,Christophor Vermishyan,799541877
Armenia,Alexander Yenikomshian,792410190
Armenia,Krikor Zohrab,684660655
Armenia,Levon Zourabian,735558886
Australia,Paul Collier (activist),802439023
Australia,Les Craig,798152022
